month,day,hour,min,i_f,p_f
10,11,7,15,256.2,32.97
10,11,7,30,257.6,32.87
10,11,7,45,258.53,32.84
10,11,8,0,253.6,32.73
10,11,8,15,258.47,32.46
10,11,8,30,260.2,32.67
10,11,8,45,258.2,32.88
10,11,9,0,259.13,32.77
10,11,9,15,259.47,32.76
10,11,9,30,258.27,32.88
10,11,9,45,260,32.75
10,11,10,0,260.53,32.7
10,11,10,15,259.4,32.79
10,11,10,30,261.54,32.66
10,11,10,45,260.47,32.75
10,11,11,0,259.73,32.8
10,11,11,15,260.13,32.77
10,11,11,30,259.27,32.84
10,11,11,45,258.53,32.93
10,11,12,0,268.4,32.76
10,11,12,15,270.6,32.84
10,11,12,30,270.6,32.84
10,11,12,45,270.73,32.9
10,11,13,0,271.53,32.77
10,11,13,15,270.67,32.84
10,11,13,30,270.33,32.87
10,11,13,45,270.47,32.88
10,11,14,0,269.73,32.92
10,11,14,15,270.4,32.85
10,11,14,30,258.27,32.71
10,11,14,45,230.13,32.69
10,11,15,0,232.93,32.69
10,11,15,15,232.13,32.72
10,11,15,30,234.2,32.58
10,11,15,45,233.2,32.72
10,11,16,0,234.4,32.63
10,11,16,15,233.47,32.7
10,11,16,30,233.53,32.73
10,11,16,45,233.67,32.78
10,11,17,0,234.87,32.74
10,11,17,15,234.27,32.76
10,11,17,30,266.13,32.88
10,11,17,45,283.4,32.83
10,11,18,0,283.47,32.83
10,11,18,15,284.33,32.73
10,11,18,30,283,32.8
10,11,18,45,282.47,32.81
10,11,19,0,283.07,32.77
10,11,19,15,282.6,32.8
10,11,19,30,281.53,32.83
10,11,19,45,282.07,32.82
10,11,20,0,282.53,32.76
10,11,20,15,282.27,32.78
10,11,20,30,281.87,32.79
10,11,20,45,281.6,32.82
10,11,21,0,282.6,32.65
10,11,21,15,281.4,32.77
10,11,21,30,276.8,32.63
10,11,21,45,279.13,32.57
10,11,22,0,282.87,32.56
10,11,22,15,283.73,32.47
10,11,22,30,281.07,32.7
10,11,22,45,272.2,32.67
10,11,23,0,245.4,32.65
10,11,23,15,246.6,32.54
10,11,23,30,245.47,32.68
10,11,23,45,244.07,32.86
10,12,0,0,244.6,33.03
10,12,0,15,265.13,33.22
10,12,0,30,262.07,33.5
10,12,0,45,258.53,33.8
10,12,1,0,260.93,33.59
10,12,1,15,256.8,33.95
10,12,1,30,257.2,33.89
10,12,1,45,257.07,33.95
10,12,2,0,257.33,33.9
10,12,2,15,258.07,33.86
10,12,2,30,259.4,33.8
10,12,2,45,258.73,33.83
10,12,3,0,258.07,33.88
10,12,3,15,261.87,33.56
10,12,3,30,266.6,33.18
10,12,3,45,265.93,33.22
10,12,4,0,266.13,33.19
10,12,4,15,266.87,33.15
10,12,4,30,264.07,33.37
10,12,4,45,265.07,33.29
10,12,5,0,264.2,33.37
10,12,5,15,264.27,33.35
10,12,5,30,265.67,33.22
10,12,5,45,264.53,33.3
10,12,6,0,266.53,33.18
10,12,6,15,264.67,33.33
10,12,6,30,264.13,33.37
10,12,6,45,263.67,33.4
10,12,7,0,263,33.44
10,12,7,15,254.87,34.12
10,12,7,30,253.47,34.24
10,12,7,45,254.6,34.16
10,12,8,0,266.93,33.07
10,12,8,15,271.47,32.73
10,12,8,30,275.13,32.41
10,12,8,45,275.67,32.33
10,12,9,0,271.6,31.69
10,12,9,15,265.6,31.24
10,12,9,30,268.07,31.02
10,12,9,45,270.6,30.78
10,12,10,0,271.6,30.63
10,12,10,15,276.4,30.24
10,12,10,30,276.93,30.14
10,12,10,45,266.67,30.23
10,12,11,0,260.73,30.4
10,12,11,15,259.93,30.5
10,12,11,30,261.27,30.4
10,12,11,45,263.2,30.27
10,12,12,0,264.27,30.15
10,12,12,15,263,30.25
10,12,12,30,260.73,30.44
10,12,12,45,263.67,30.26
10,12,13,0,261.67,30.41
10,12,13,15,261.13,30.41
10,12,13,30,259.27,30.59
10,12,13,45,258.67,30.68
10,12,14,0,261.6,30.44
10,12,14,15,264.53,30.2
10,12,14,30,256.4,30.79
10,12,14,45,243,32.21
10,12,15,0,251.4,32.3
10,12,15,15,249.93,32.38
10,12,15,30,249.4,32.44
10,12,15,45,246.93,32.65
10,12,16,0,248.47,32.59
10,12,16,15,252.67,32.26
10,12,16,30,253,32.18
10,12,16,45,254.33,32.11
10,12,17,0,253.47,32.24
10,12,17,15,253.4,32.23
10,12,17,30,247.07,32.7
10,12,17,45,250.2,32.48
10,12,18,0,249.47,32.61
10,12,18,15,249.53,32.6
10,12,18,30,250.4,32.5
10,12,18,45,248.33,32.71
10,12,19,0,249.87,32.63
10,12,19,15,251,32.51
10,12,19,30,284.47,32.54
10,12,19,45,288,32.39
10,12,20,0,286.53,32.47
10,12,20,15,286.13,32.49
10,12,20,30,285.93,32.52
10,12,20,45,286.07,32.47
10,12,21,0,284.47,32.55
10,12,21,15,285.07,32.55
10,12,21,30,283.53,32.67
10,12,21,45,283.2,32.67
10,12,22,0,279.87,32.95
10,12,22,15,278.93,33.01
10,12,22,30,275.6,33.28
10,12,22,45,274.07,33.45
10,12,23,0,269.87,33.8
10,12,23,15,268.47,33.9
10,12,23,30,266.27,34.08
10,12,23,45,265.73,34.14
10,13,0,0,273.6,33.41
10,13,0,15,274.67,33.32
10,13,0,30,270.6,33.67
10,13,0,45,269.8,33.75
10,13,1,0,267.93,33.9
10,13,1,15,267.27,33.92
10,13,1,30,267.8,33.92
10,13,1,45,266.13,34.03
10,13,2,0,266.07,34.03
10,13,2,15,267.07,33.97
10,13,2,30,267.4,33.97
10,13,2,45,264.67,34.2
10,13,3,0,266.73,34.03
10,13,3,15,264,34.25
10,13,3,30,264.27,34.22
10,13,3,45,262.87,34.35
10,13,4,0,264.33,34.22
10,13,4,15,261.53,34.43
10,13,4,30,262.8,34.35
10,13,4,45,263.47,34.27
10,13,5,0,269.67,33.77
10,13,5,15,269,33.8
10,13,5,30,267.6,33.9
10,13,5,45,268.4,33.84
10,13,6,0,269.87,33.71
10,13,6,15,268,33.87
10,13,6,30,271.2,33.61
10,13,6,45,251.2,33.49
10,13,7,0,249.87,33.39
10,13,7,15,252.13,33.23
10,13,7,30,268.6,31.9
10,13,7,45,267.6,32.02
10,13,8,0,271.4,31.45
10,13,8,15,277.27,31.09
10,13,8,30,272.67,31.03
10,13,8,45,249.07,31.33
10,13,9,0,250.4,31.23
10,13,9,15,253.53,31.04
10,13,9,30,254.07,30.98
10,13,9,45,253.73,31.03
10,13,10,0,256.13,30.84
10,13,10,15,252.27,31.12
10,13,10,30,254.87,30.95
10,13,10,45,256.53,30.94
10,13,11,0,279.53,29.96
10,13,11,15,286.67,29.35
10,13,11,30,274.47,30.37
10,13,11,45,254.33,31.98
10,13,12,0,251.27,32.24
10,13,12,15,242.6,32.14
10,13,12,30,236.6,32.33
10,13,12,45,240.33,32.07
10,13,13,0,239.53,32.16
10,13,13,15,255.47,32.03
10,13,13,30,261.2,32.18
10,13,13,45,264.33,31.97
10,13,14,0,273.13,32.23
10,13,14,15,277.73,32.07
10,13,14,30,275.53,32.27
10,13,14,45,275.53,32.24
10,13,15,0,278.67,31.99
10,13,15,15,277.67,32.03
10,13,15,30,275.8,32.2
10,13,15,45,276.33,32.16
10,13,16,0,275.47,32.24
10,13,16,15,274.6,32.29
10,13,16,30,274.53,32.3
10,13,16,45,275.2,32.2
10,13,17,0,276.27,32.16
10,13,17,15,275,32.22
10,13,17,30,274.87,32.25
10,13,17,45,274.4,32.24
10,13,18,0,276.13,32.16
10,13,18,15,275.4,32.14
10,13,18,30,275.47,32.15
10,13,18,45,276.87,31.99
10,13,19,0,276.27,32.03
10,13,19,15,276.67,31.97
10,13,19,30,277.4,31.9
10,13,19,45,279.67,31.74
10,13,20,0,278.6,31.79
10,13,20,15,280.07,31.66
10,13,20,30,278.93,31.71
10,13,20,45,276.6,31.94
10,13,21,0,279.67,31.62
10,13,21,15,282,31.43
10,13,21,30,278.8,31.53
10,13,21,45,279.27,31.67
10,13,22,0,279.13,31.65
10,13,22,15,268,31.81
10,13,22,30,236.2,32.05
10,13,22,45,235.6,32.1
10,13,23,0,232.47,32.38
10,13,23,15,231.47,32.52
10,13,23,30,230.93,32.55
10,13,23,45,229.27,32.75
10,14,0,0,235.53,32.27
10,14,0,15,236.6,32.2
10,14,0,30,233.93,32.44
10,14,0,45,233.27,32.56
10,14,1,0,230.47,32.76
10,14,1,15,231.53,32.7
10,14,1,30,231.87,32.76
10,14,1,45,229.8,32.93
10,14,2,0,244.93,33.03
10,14,2,15,277.73,33.21
10,14,2,30,276.93,33.27
10,14,2,45,278.2,33.14
10,14,3,0,278.53,33.08
10,14,3,15,277.8,33.14
10,14,3,30,276.73,33.22
10,14,3,45,276.4,33.3
10,14,4,0,276.93,33.18
10,14,4,15,276.2,33.26
10,14,4,30,273.8,33.42
10,14,4,45,274.67,33.37
10,14,5,0,277.4,33.18
10,14,5,15,277.2,33.11
10,14,5,30,273.33,33.46
10,14,5,45,267.47,33.98
10,14,6,0,269.27,33.8
10,14,6,15,269.27,33.78
10,14,6,30,272.27,33.54
10,14,6,45,274,33.37
10,14,7,0,281.6,32.73
10,14,7,15,274.33,31.32
10,14,7,30,260.13,31.12
10,14,7,45,260.53,31.08
10,14,8,0,258.53,30.92
10,14,8,15,263.6,30.47
10,14,8,30,268.27,30.44
10,14,8,45,264.33,30.8
10,14,9,0,264.73,30.77
10,14,9,15,264.8,30.73
10,14,9,30,266.4,30.63
10,14,9,45,267.2,30.54
10,14,10,0,264.87,30.74
10,14,10,15,264.93,30.71
10,14,10,30,292.13,31.57
10,14,10,45,225.4,31.71
10,14,11,0,256.67,31.9
10,14,11,15,265.67,32.1
10,14,11,30,244.87,31.76
10,14,11,45,240.47,32.09
10,14,12,0,246.07,32.24
10,14,12,15,280.47,32.26
10,14,12,30,279.87,32.2
10,14,12,45,279.8,32.23
10,14,13,0,282.8,32.01
10,14,13,15,281.13,32.1
10,14,13,30,280.27,32.18
10,14,13,45,279,32.26
10,14,14,0,270.67,32.15
10,14,14,15,268.67,32.22
10,14,14,30,268.73,32.2
10,14,14,45,267.4,32.28
10,14,15,0,268.73,32.21
10,14,15,15,268.73,32.19
10,14,15,30,269.2,32.16
10,14,15,45,267.67,32.27
10,14,16,0,267.4,32.27
10,14,16,15,264.87,32.48
10,14,16,30,266.67,32.33
10,14,16,45,265.67,32.44
10,14,17,0,266.4,32.36
10,14,17,15,265.07,32.47
10,14,17,30,264.87,32.5
10,14,17,45,265.07,32.46
10,14,18,0,265.8,32.42
10,14,18,15,265.87,32.41
10,14,18,30,266.27,32.37
10,14,18,45,268.4,32.22
10,14,19,0,265.67,32.41
10,14,19,15,268.8,30.95
10,14,19,30,258.8,30.58
10,14,19,45,262.27,30.28
10,14,20,0,264.53,30.1
10,14,20,15,266,30.01
10,14,20,30,264.33,30.1
10,14,20,45,261.47,30.32
10,14,21,0,265.07,30.03
10,14,21,15,267.73,29.8
10,14,21,30,261.93,29.95
10,14,21,45,260.87,30.05
10,14,22,0,263.93,30.12
10,14,22,15,258.4,30.59
10,14,22,30,256.67,30.78
10,14,22,45,252.53,31.42
10,14,23,0,261.2,32.24
10,14,23,15,260.67,32.24
10,14,23,30,261.2,32.21
10,14,23,45,260.07,32.35
10,15,0,0,262.8,32.07
10,15,0,15,264.4,31.93
10,15,0,30,260.73,32.25
10,15,0,45,261.73,32.2
10,15,1,0,260.73,32.3
10,15,1,15,257.4,32.56
10,15,1,30,256.87,32.65
10,15,1,45,257.6,32.6
10,15,2,0,257,32.66
10,15,2,15,256.73,32.7
10,15,2,30,256,32.75
10,15,2,45,265.2,32.84
10,15,3,0,286.53,32.86
10,15,3,15,285.4,32.95
10,15,3,30,281.07,33.31
10,15,3,45,281.87,33.24
10,15,4,0,280.8,33.33
10,15,4,15,279.87,33.39
10,15,4,30,281.07,33.27
10,15,4,45,280.33,33.33
10,15,5,0,280.33,33.29
10,15,5,15,279.87,33.32
10,15,5,30,279.47,33.35
10,15,5,45,279.47,33.35
10,15,6,0,277.53,33.55
10,15,6,15,276.2,33.63
10,15,6,30,278.47,33.42
10,15,6,45,275.73,33.63
10,15,7,0,273.33,33.85
10,15,7,15,260.8,33.73
10,15,7,30,251.6,33.85
10,15,7,45,253,33.73
10,15,8,0,263.47,32.71
10,15,8,15,277.47,31.71
10,15,8,30,272,31.1
10,15,8,45,271.53,30.78
10,15,9,0,276.07,30.39
10,15,9,15,277.2,30.26
10,15,9,30,278.27,29.99
10,15,9,45,274.07,29.66
10,15,10,0,276.87,29.42
10,15,10,15,275.13,29.58
10,15,10,30,276.13,29.49
10,15,10,45,263.8,30.46
10,15,11,0,251.87,31.45
10,15,11,15,252.47,31.41
10,15,11,30,253.67,31.34
10,15,11,45,250.93,31.54
10,15,12,0,251.67,31.52
10,15,12,15,252.27,31.48
10,15,12,30,261.4,31.44
10,15,12,45,261.27,31.64
10,15,13,0,261,31.63
10,15,13,15,260.07,31.74
10,15,13,30,261.93,31.59
10,15,13,45,261.73,31.6
10,15,14,0,261.47,31.63
10,15,14,15,265.67,31.31
10,15,14,30,261.53,31.61
10,15,14,45,263.53,31.49
10,15,15,0,262.8,31.53
10,15,15,15,261.8,31.6
10,15,15,30,259.6,31.78
10,15,15,45,257.73,31.97
10,15,16,0,259.4,31.84
10,15,16,15,267.47,31.73
10,15,16,30,266.27,31.9
10,15,16,45,266.27,31.97
10,15,17,0,268.67,32.07
10,15,17,15,267.13,32.19
10,15,17,30,268.53,32.07
10,15,17,45,270.4,31.94
10,15,18,0,266.13,32.25
10,15,18,15,267.07,32.16
10,15,18,30,268.13,32.08
10,15,18,45,268.07,32.08
10,15,19,0,268.33,32.07
10,15,19,15,266.87,32.19
10,15,19,30,268.13,32.1
10,15,19,45,268.13,32.11
10,15,20,0,268.4,32.1
10,15,20,15,267.13,32.18
10,15,20,30,267.53,32.17
10,15,20,45,265.73,32.3
10,15,21,0,264.6,32.39
10,15,21,15,264.6,32.39
10,15,21,30,263.47,32.33
10,15,21,45,263.93,32.47
10,15,22,0,261.93,32.63
10,15,22,15,261.93,32.65
10,15,22,30,259.87,32.81
10,15,22,45,259.13,32.9
10,15,23,0,257.53,33.04
10,15,23,15,257.53,33.04
10,15,23,30,256.4,33.14
10,15,23,45,255.2,33.27
10,16,0,0,258.33,33.05
10,16,0,15,259.87,32.91
10,16,0,30,260.8,32.82
10,16,0,45,257.33,33.11
10,16,1,0,257.33,33.14
10,16,1,15,256.73,33.19
10,16,1,30,256.33,33.27
10,16,1,45,253.6,33.5
10,16,2,0,258.6,33.41
10,16,2,15,269.2,33.66
10,16,2,30,264.47,34.06
10,16,2,45,263.93,34.12
10,16,3,0,261.4,34.32
10,16,3,15,263.27,34.2
10,16,3,30,261.8,34.3
10,16,3,45,260.2,34.46
10,16,4,0,261.07,34.42
10,16,4,15,261.93,34.34
10,16,4,30,260,34.46
10,16,4,45,261.6,34.35
10,16,5,0,257,34.74
10,16,5,15,259.6,34.56
10,16,5,30,269.87,33.68
10,16,5,45,269.13,33.71
10,16,6,0,271.4,33.5
10,16,6,15,270.8,33.58
10,16,6,30,268.07,33.77
10,16,6,45,267.73,33.83
10,16,7,0,268.8,33.96
10,16,7,15,276.47,33.72
10,16,7,30,274.13,33.91
10,16,7,45,271.93,34.09
10,16,8,0,273.87,33.95
10,16,8,15,275.47,33.77
10,16,8,30,275.2,33.79
10,16,8,45,277.87,33.54
10,16,9,0,290.07,32.44
10,16,9,15,290.47,32.06
10,16,9,30,289.93,31.48
10,16,9,45,291.8,31.32
10,16,10,0,288.73,31.07
10,16,10,15,278.53,30.61
10,16,10,30,277.67,30.69
10,16,10,45,282.67,30.27
10,16,11,0,277.47,30.12
10,16,11,15,271.27,30.26
10,16,11,30,270.93,30.32
10,16,11,45,251.87,31.89
10,16,12,0,251.53,31.95
10,16,12,15,248.4,32.21
10,16,12,30,249.07,32.15
10,16,12,45,247.27,32.32
10,16,13,0,248.53,32.23
10,16,13,15,247.8,32.31
10,16,13,30,252.67,32.36
10,16,13,45,258,32.38
10,16,14,0,267.67,32.37
10,16,14,15,268.87,32.43
10,16,14,30,268.47,32.51
10,16,14,45,278.27,32.5
10,16,15,0,278.93,32.39
10,16,15,15,280.53,32.48
10,16,15,30,282.67,32.5
10,16,15,45,283.93,32.4
10,16,16,0,282,32.54
10,16,16,15,283,32.44
10,16,16,30,281.33,32.61
10,16,16,45,281.47,32.55
10,16,17,0,278.2,32.41
10,16,17,15,271.93,32.41
10,16,17,30,272.47,32.39
10,16,17,45,271.73,32.47
10,16,18,0,272.13,32.36
10,16,18,15,270.2,32.58
10,16,18,30,258.6,32.64
10,16,18,45,258.33,32.61
10,16,19,0,257.93,32.68
10,16,19,15,260.27,32.52
10,16,19,30,258.33,32.67
10,16,19,45,260.87,32.51
10,16,20,0,258.6,32.67
10,16,20,15,258.67,32.65
10,16,20,30,262.67,32.37
10,16,20,45,132.33,31.97
10,16,21,0,166.87,32.5
10,16,21,15,213.13,32.46
10,16,21,30,284.87,32.84
10,16,21,45,283.93,32.94
10,16,22,0,283.4,32.93
10,16,22,15,283.73,32.9
10,16,22,30,278.33,33.33
10,16,22,45,278.2,33.34
10,16,23,0,275.2,33.56
10,16,23,15,269.07,34.1
10,16,23,30,268.33,34.17
10,16,23,45,268.33,34.18
10,17,0,0,267.2,34.31
10,17,0,15,269.67,34.08
10,17,0,30,270.4,33.99
10,17,0,45,273.13,33.74
10,17,1,0,272.6,33.79
10,17,1,15,273.47,33.73
10,17,1,30,271.33,33.85
10,17,1,45,271.87,33.82
10,17,2,0,270.8,33.9
10,17,2,15,269.6,34.01
10,17,2,30,269.4,34.03
10,17,2,45,267.93,34.18
10,17,3,0,267.2,34.19
10,17,3,15,267.87,34.14
10,17,3,30,266.87,34.23
10,17,3,45,265.87,34.33
10,17,4,0,268.2,34.1
10,17,4,15,270.47,33.95
10,17,4,30,263.93,34.47
10,17,4,45,266,34.3
10,17,5,0,271.8,33.79
10,17,5,15,272.07,33.76
10,17,5,30,271.53,33.84
10,17,5,45,263.47,33.66
10,17,6,0,260,33.76
10,17,6,15,259.13,33.81
10,17,6,30,260.13,33.71
10,17,6,45,260.33,33.69
10,17,7,0,261.13,33.62
10,17,7,15,263.8,33.41
10,17,7,30,263.93,33.38
10,17,7,45,267.13,33.16
10,17,8,0,265.33,33.15
10,17,8,15,268.2,33.06
10,17,8,30,267.8,33.06
10,17,8,45,266.67,33.18
10,17,9,0,263.07,33.47
10,17,9,15,270.2,32.87
10,17,9,30,269.53,32.9
10,17,9,45,270.4,32.76
10,17,10,0,252.33,32.76
10,17,10,15,246.73,32.62
10,17,10,30,249.07,32.49
10,17,10,45,246.2,32.72
10,17,11,0,247.2,32.63
10,17,11,15,246.87,32.61
10,17,11,30,248,32.56
10,17,11,45,242.07,32.99
10,17,12,0,245.27,32.74
10,17,12,15,244.33,32.8
10,17,12,30,242.73,32.88
10,17,12,45,242.8,32.88
10,17,13,0,244.47,32.76
10,17,13,15,244.53,32.79
10,17,13,30,246,32.68
10,17,13,45,245.07,32.73
10,17,14,0,246.33,32.65
10,17,14,15,247.07,32.54
10,17,14,30,251,32.25
10,17,14,45,262.13,31.35
10,17,15,0,262.67,31.11
10,17,15,15,256.73,31.19
10,17,15,30,254.27,31.39
10,17,15,45,253.93,31.4
10,17,16,0,193,31.01
10,17,16,15,244.27,31.48
10,17,16,30,246.87,31.39
10,17,16,45,246.33,31.52
10,17,17,0,260.93,31.43
10,17,17,15,261.47,31.32
10,17,17,30,259.4,31.43
10,17,17,45,266.27,30.95
10,17,18,0,266.47,30.98
10,17,18,15,264.87,31.02
10,17,18,30,264.87,31.03
10,17,18,45,265.93,30.9
10,17,19,0,268.67,30.73
10,17,19,15,271.87,30.46
10,17,19,30,272.73,30.39
10,17,19,45,276.6,30.05
10,17,20,0,277.4,29.93
10,17,20,15,269.67,30.62
10,17,20,30,262.53,31.2
10,17,20,45,261.6,31.3
10,17,21,0,259.4,31.41
10,17,21,15,259.07,31.44
10,17,21,30,258.87,31.28
10,17,21,45,263.67,31.16
10,17,22,0,259.73,31.43
10,17,22,15,263.87,31.59
10,17,22,30,260.93,31.87
10,17,22,45,253.33,32.02
10,17,23,0,249.6,32.22
10,17,23,15,248.33,32.34
10,17,23,30,245.07,32.58
10,17,23,45,247.4,32.48
10,18,0,0,242,32.84
10,18,0,15,242.87,32.84
10,18,0,30,241.67,32.97
10,18,0,45,237.8,33.29
10,18,1,0,240.4,33.08
10,18,1,15,250.27,32.99
10,18,1,30,253.93,33.14
10,18,1,45,253.13,33.22
10,18,2,0,251.53,33.33
10,18,2,15,251,33.42
10,18,2,30,252.2,33.35
10,18,2,45,252.53,33.33
10,18,3,0,252.07,33.35
10,18,3,15,268.2,34.01
10,18,3,30,267.13,34.1
10,18,3,45,266.53,34.2
10,18,4,0,264.07,34.39
10,18,4,15,265.87,34.2
10,18,4,30,266.47,34.17
10,18,4,45,263.13,34.45
10,18,5,0,266.67,34.19
10,18,5,15,266.07,34.19
10,18,5,30,264.8,34.29
10,18,5,45,266.87,34.16
10,18,6,0,267.33,34.11
10,18,6,15,272.13,33.68
10,18,6,30,275.07,33.4
10,18,6,45,273.33,33.54
10,18,7,0,275,33.38
10,18,7,15,281.33,32.81
10,18,7,30,281.6,32.8
10,18,7,45,283.33,32.66
10,18,8,0,279.47,32.58
10,18,8,15,280.67,32.4
10,18,8,30,285.93,32.3
10,18,8,45,289.47,31.99
10,18,9,0,289.73,31.98
10,18,9,15,284.53,32.39
10,18,9,30,280.47,32.74
10,18,9,45,280.07,32.76
10,18,10,0,281.27,32.63
10,18,10,15,280.93,32.67
10,18,10,30,281.07,32.65
10,18,10,45,279.6,32.79
10,18,11,0,281.2,32.61
10,18,11,15,278.4,32.86
10,18,11,30,249,32.5
10,18,11,45,245,32.61
10,18,12,0,246.87,32.47
10,18,12,15,250.6,32.2
10,18,12,30,248.93,32.32
10,18,12,45,248.73,32.39
10,18,13,0,245.87,32.56
10,18,13,15,246.47,32.53
10,18,13,30,248.33,32.44
10,18,13,45,249.2,32.39
10,18,14,0,250.13,32.33
10,18,14,15,247.33,32.59
10,18,14,30,248.87,32.46
10,18,14,45,249.8,32.42
10,18,15,0,250.2,32.36
10,18,15,15,253.67,32.12
10,18,15,30,252.33,32.22
10,18,15,45,245,32.82
10,18,16,0,244.8,32.86
10,18,16,15,252.93,32.76
10,18,16,30,256.93,32.93
10,18,16,45,258.13,32.88
10,18,17,0,259.27,32.83
10,18,17,15,258,32.93
10,18,17,30,257.73,32.95
10,18,17,45,269.73,32.8
10,18,18,0,278.53,31.52
10,18,18,15,274.53,31.32
10,18,18,30,277.27,31.04
10,18,18,45,275.2,31.2
10,18,19,0,277.87,31.01
10,18,19,15,277.93,30.97
10,18,19,30,282.93,30.53
10,18,19,45,281.47,30.65
10,18,20,0,286.93,30.09
10,18,20,15,289.67,29.84
10,18,20,30,286.8,30.11
10,18,20,45,288.53,29.97
10,18,21,0,290.8,29.64
10,18,21,15,291.47,29.63
10,18,21,30,286.13,29.7
10,18,21,45,281.47,30.09
10,18,22,0,269.2,31.49
10,18,22,15,261.93,32.12
10,18,22,30,257.13,32.44
10,18,22,45,260.67,32.23
10,18,23,0,258.6,32.39
10,18,23,15,255.4,32.69
10,18,23,30,254.93,32.73
10,18,23,45,252.07,32.95
10,19,0,0,251.67,32.97
10,19,0,15,251.47,32.99
10,19,0,30,247.6,33.33
10,19,0,45,246.93,33.4
10,19,1,0,250.73,33.1
10,19,1,15,250.07,33.22
10,19,1,30,249.53,33.29
10,19,1,45,248.93,33.31
10,19,2,0,245.6,33.58
10,19,2,15,249.07,33.38
10,19,2,30,245.8,33.59
10,19,2,45,249.13,33.39
10,19,3,0,249.47,33.35
10,19,3,15,250.27,33.33
10,19,3,30,274.47,33.54
10,19,3,45,277.07,33.65
10,19,4,0,278.07,33.56
10,19,4,15,277.87,33.59
10,19,4,30,275.07,33.82
10,19,4,45,275.8,33.73
10,19,5,0,277.73,33.63
10,19,5,15,277,33.57
10,19,5,30,277.73,33.55
10,19,5,45,278.07,33.48
10,19,6,0,278.93,33.45
10,19,6,15,280.93,33.22
10,19,6,30,279.13,33.36
10,19,6,45,281.07,33.18
10,19,7,0,283.27,33
10,19,7,15,286.6,32.68
10,19,7,30,296.2,31.73
10,19,7,45,295.73,31.79
10,19,8,0,295.8,31.53
10,19,8,15,303.47,31.02
10,19,8,30,303.47,30.98
10,19,8,45,297.4,31.5
10,19,9,0,296.47,31.52
10,19,9,15,296.53,31.5
10,19,9,30,298.67,31.34
10,19,9,45,277.67,31.17
10,19,10,0,246.2,30.71
10,19,10,15,248.27,30.54
10,19,10,30,249.2,30.52
10,19,10,45,248.8,30.59
10,19,11,0,248.2,30.58
10,19,11,15,250.8,30.46
10,19,11,30,251,30.41
10,19,11,45,252.93,30.33
10,19,12,0,253.07,30.26
10,19,12,15,249.6,30.55
10,19,12,30,251.73,30.39
10,19,12,45,253.6,30.29
10,19,13,0,245.53,30.9
10,19,13,15,238.67,31.47
10,19,13,30,235.07,31.76
10,19,13,45,235.8,31.75
10,19,14,0,234.8,31.82
10,19,14,15,239.73,31.48
10,19,14,30,236.87,31.71
10,19,14,45,237.2,31.71
10,19,15,0,249.13,31.71
10,19,15,15,264.67,31.68
10,19,15,30,264.47,31.71
10,19,15,45,263.2,31.82
10,19,16,0,261.47,31.97
10,19,16,15,264.53,32.03
10,19,16,30,263.13,32.09
10,19,16,45,262.6,32.14
10,19,17,0,264.27,32.41
10,19,17,15,270.8,32.41
10,19,17,30,270.8,32.46
10,19,17,45,271.47,32.45
10,19,18,0,273.53,32.28
10,19,18,15,272.13,30.66
10,19,18,30,277.07,30.27
10,19,18,45,275.47,30.35
10,19,19,0,280.4,30.01
10,19,19,15,283.13,29.77
10,19,19,30,280.73,29.97
10,19,19,45,284.8,29.59
10,19,20,0,285.07,29.5
10,19,20,15,280.6,29.95
10,19,20,30,268.27,30.92
10,19,20,45,270.33,31.33
10,19,21,0,271.2,31.46
10,19,21,15,273,31.35
10,19,21,30,269.67,31.42
10,19,21,45,271.27,31.49
10,19,22,0,271,31.44
10,19,22,15,270.67,31.53
10,19,22,30,268.13,31.71
10,19,22,45,265.87,31.93
10,19,23,0,265.33,31.99
10,19,23,15,263.47,32.13
10,19,23,30,259.33,32.47
10,19,23,45,259.47,32.49
10,20,0,0,261.27,32.32
10,20,0,15,262.33,32.27
10,20,0,30,261.07,32.39
10,20,0,45,255.33,32.87
10,20,1,0,252.6,33.05
10,20,1,15,252.8,33.02
10,20,1,30,252.6,33.1
10,20,1,45,250.2,33.28
10,20,2,0,250.33,33.27
10,20,2,15,249.67,33.34
10,20,2,30,249.93,33.36
10,20,2,45,250.27,33.32
10,20,3,0,250.87,33.28
10,20,3,15,250.73,33.33
10,20,3,30,271.33,33.64
10,20,3,45,281.53,33.65
10,20,4,0,279.87,33.76
10,20,4,15,279.07,33.82
10,20,4,30,277.93,33.88
10,20,4,45,278.53,33.84
10,20,5,0,279.13,33.76
10,20,5,15,279.13,33.7
10,20,5,30,279.93,33.65
10,20,5,45,279.67,33.65
10,20,6,0,282.47,33.44
10,20,6,15,283.87,33.24
10,20,6,30,283.2,33.28
10,20,6,45,283.73,33.2
10,20,7,0,283.13,33.29
10,20,7,15,285.6,33
10,20,7,30,296.93,31.94
10,20,7,45,270.2,31.52
10,20,8,0,272.73,30.89
10,20,8,15,274.67,30.73
10,20,8,30,273.07,30.84
10,20,8,45,270.6,31.06
10,20,9,0,271.47,30.98
10,20,9,15,270.6,31.05
10,20,9,30,273.8,30.76
10,20,9,45,272.73,30.86
10,20,10,0,274.93,30.63
10,20,10,15,274.33,30.7
10,20,10,30,273.13,30.82
10,20,10,45,272.4,30.88
